483268
720003,933043,Southern,1,9.899999999999999,3.0
38238,2635167,United Kingdom of Great Britain and Northern Ireland,1,6.6,3.0
149880,2233376,Centre Province,1,9.899999999999999,3.0
637018,4862182,Iowa,1,9.899999999999999,7.0
583718,3012874,Région Île-de-France,0,9.899999999999999,0.0
736324,2519582,Ceuta,0,79.19999999999999,0.0
256275,2297169,Northern Region,1,9.899999999999999,4.0
545056,972062,Province of KwaZulu-Natal,0,9.899999999999999,0.0
528466,4896861,Illinois,0,9.899999999999999,0.0
373487,4138106,District of Columbia,1,9.899999999999999,9.0
440327
611122,116996,Sārī,1,0.0,0.0
344644,6255149,North America,0,6.6,0.0
492730,99237,Republic of Iraq,1,6.6,3.0
485067
674146,3173435,Milan,1,0.0,0.0
739482,1273293,Union Territory of Delhi,1,29.699999999999996,11.0
278215,6255149,North America,0,6.6,0.0
154646,5815135,Washington,1,9.899999999999999,7.0
412303
777209
319517,2635167,United Kingdom of Great Britain and Northern Ireland,1,0.0,0.0
318940,2077456,Commonwealth of Australia,1,6.6,3.0
744154,6058560,London,1,3.3,1.0
235389,3027939,Centre,1,9.899999999999999,6.0
589082,6255149,North America,0,6.6,0.0
584341,5815135,Washington,0,9.899999999999999,0.0
181078,5815135,Washington,1,9.899999999999999,5.0
282436,6255147,Asia,0,7.1,0.0
703770
59774,1796236,Shanghai,1,3.3,1.0
161049,2147714,Sydney,1,0.0,0.0
548865,1562822,Socialist Republic of Vietnam,1,6.6,2.0
806924,2861876,Land Nordrhein-Westfalen,0,9.899999999999999,0.0
308539,3527646,Distrito Federal,0,9.899999999999999,0.0
269328,6255148,Europe,0,7.1,0.0
604388,6255149,North America,0,6.6,0.0
148246,1861060,Japan,1,6.6,3.0
75048,524901,Москва,1,0.0,0.0
391899,690791,Ukraine,1,0.0,0.0
800829,658225,Helsinki,1,3.3,1.0
459645,4398678,Missouri,1,9.899999999999999,5.0
729290,5815135,Washington,1,9.899999999999999,7.0
637256,2297169,Northern Region,1,9.899999999999999,3.0
164760,2921044,Federal Republic of Germany,1,6.6,5.0
684256,2519582,Ceuta,0,99.0,0.0
684649,6255147,Asia,0,6.6,0.0
477412,745042,İstanbul,1,9.899999999999999,3.0
158951,1819729,Hong Kong,1,9.899999999999999,5.0
186609,1085594,Gauteng,0,9.899999999999999,0.0
31203,6255149,North America,0,6.6,0.0
471918,1562822,Socialist Republic of Vietnam,1,0.0,0.0
440935,2800866,Brussels,1,0.0,0.0
705426,5879092,Alaska,0,9.899999999999999,0.0
76058,933043,Southern,1,9.899999999999999,3.0
585960
254192,3077311,Česká republika,1,6.6,3.0
541287,3012874,Région Île-de-France,0,9.899999999999999,0.0
680353,3665474,Acre,1,9.899999999999999,3.0
638703,933043,Southern,1,9.899999999999999,3.0
374216,1701668,Manila,1,0.0,0.0
361947,1861060,Japan,1,6.6,2.0
252329,3037350,Région Aquitaine,1,9.899999999999999,5.0
678564,6255147,Asia,0,7.1,0.0
113029,2077456,Commonwealth of Australia,1,6.6,3.0
408059,1850144,Tōkyō-to,0,9.899999999999999,0.0
482828,6058560,London,1,3.3,1.0
583331,6255149,North America,0,6.6,0.0
282837,2077456,Commonwealth of Australia,1,0.0,0.0
689223,3027939,Centre,1,9.899999999999999,4.0
613722,3471168,Estado da Bahia,1,9.899999999999999,5.0
25177,2297169,Northern Region,1,9.899999999999999,5.0
310205,4197000,Georgia,1,9.899999999999999,9.0
483669,2297169,Northern Region,1,9.899999999999999,3.0
796597,4736286,Texas,1,0.0,0.0
324109,2635167,United Kingdom of Great Britain and Northern Ireland,1,6.6,2.0
648717,2951839,Freistaat Bayern,0,9.899999999999999,0.0
766563,6255149,North America,0,6.6,0.0
235530,2077456,Commonwealth of Australia,1,6.6,2.0
801008,6255147,Asia,0,7.1,0.0
515920
521520,6255149,North America,0,6.6,0.0
96840,1085594,Gauteng,0,9.899999999999999,0.0
712471,4736286,Texas,1,9.899999999999999,3.0
779714
173701,5101760,New Jersey,1,9.899999999999999,7.0
498376,6255147,Asia,0,7.1,0.0
13522,933043,Southern,1,9.899999999999999,3.0
130166,993800,Johannesburg,1,0.0,0.0
542377,6255149,North America,1,9.899999999999999,3.0
293009,524901,Москва,1,3.3,1.0
293061,6269131,England,1,3.3,1.0
150131,3196359,Ljubljana,1,0.0,0.0
761725,6255149,North America,0,6.6,0.0
3774,4896861,Illinois,1,9.899999999999999,9.0
642650
587174,4887398,Chicago,1,0.0,0.0
419317,2077456,Commonwealth of Australia,1,0.0,0.0
346808
447642,6255147,Asia,0,7.1,0.0
253720,2172517,Camberra,1,0.0,0.0
752244
27071,756135,Warsaw,1,0.0,0.0
478236
112412,4361885,Maryland,0,9.899999999999999,0.0
579404,3624060,Republic of Costa Rica,1,0.0,0.0
180110,6255149,North America,0,6.6,0.0
31468,2233376,Centre Province,1,9.899999999999999,3.0
180016,6252001,United States,1,6.6,2.0
637949,5128581,New York City,1,0.0,0.0
525503,4164138,Miami,1,0.0,0.0
509005,6255148,Europe,1,9.899999999999999,3.0
101453,658225,Helsinki,1,3.3,1.0
490462
197962,390903,Hellenic Republic,1,3.3,1.0
437983,1819729,Hong Kong,1,9.899999999999999,5.0
330103,792680,Belgrade,1,0.0,0.0
694001,1819729,Hong Kong,1,9.899999999999999,5.0
519416
56558,6058560,London,1,3.3,1.0
298905,5815135,Washington,1,9.899999999999999,9.0
297587,6255148,Europe,0,9.899999999999999,0.0
323712,6255149,North America,0,6.6,0.0
419741,2297169,Northern Region,1,9.899999999999999,4.0
610579
791172,3686110,Republic of Colombia,1,0.0,0.0
807171,6058560,London,1,3.3,1.0
366789,3658394,Republic of Ecuador,1,6.6,2.0
651555,1880252,Singapore,1,9.899999999999999,5.0
467423,359797,As Suways,0,9.899999999999999,0.0
170929,2264397,Portuguese Republic,1,6.6,2.0
713863,4930956,Boston,1,0.0,0.0
544136
674842,1880252,Singapore,1,9.899999999999999,5.0
738625,226074,Republic of Uganda,1,0.0,0.0
49350,1880252,Singapore,1,9.899999999999999,5.0
620633
32148
230028,1814991,People's Republic of China,1,0.0,0.0
511775
739240,5037779,Minnesota,1,9.899999999999999,9.0
38872,1835841,Republic of Korea,1,6.6,3.0
79805,2673730,Stockholm,1,0.0,0.0
736812,1850144,Tōkyō-to,0,9.899999999999999,0.0
438088,1880252,Singapore,1,9.899999999999999,6.0
624030
507655
478573,933043,Southern,1,9.899999999999999,3.0
457565,2751596,Provincie Limburg,0,9.899999999999999,0.0
512041,294640,State of Israel,1,6.6,3.0
367289,2297169,Northern Region,1,9.899999999999999,4.0
122117,298795,Republic of Turkey,1,6.6,2.0
134948,3173435,Milan,1,0.0,0.0
584536,1848354,Yokohama,1,0.0,0.0
433900,2782113,Republic of Austria,1,6.6,6.0
376397,2661886,Kingdom of Sweden,1,6.6,2.0
293692,4597040,South Carolina,0,9.899999999999999,0.0
801728,1085594,Gauteng,0,9.899999999999999,0.0
309871,5815135,Washington,1,9.899999999999999,5.0
242603,933043,Southern,1,9.899999999999999,3.0
246062,524901,Москва,1,0.0,0.0
49601
419853,2017370,Russian Federation,1,3.3,1.0
462494,6255148,Europe,1,9.899999999999999,3.0
29239,683506,Bucharest,1,9.899999999999999,4.0
25955,933043,Southern,1,9.899999999999999,3.0
16686
420884,3027939,Centre,1,9.899999999999999,7.0
784107
154600,5417618,Colorado,0,9.899999999999999,0.0
18671,6255149,North America,0,6.6,0.0
390974,3652462,Quito,1,0.0,0.0
392739,6252001,United States,1,0.0,0.0
430514,4138106,District of Columbia,1,0.0,0.0
589408,2861876,Land Nordrhein-Westfalen,0,9.899999999999999,0.0
69005,2661886,Kingdom of Sweden,1,6.6,6.0
658386,1153080,Kanchanaburi,1,9.899999999999999,7.0
699685,2635167,United Kingdom of Great Britain and Northern Ireland,1,6.6,5.0
476790,6255147,Asia,1,0.0,0.0
639018
64717,4930956,Boston,1,0.0,0.0
392417,1814991,People's Republic of China,1,6.6,2.0
628610,2260535,Brazzaville,1,3.3,1.0
85014,2077456,Commonwealth of Australia,1,0.0,0.0
709473
238094,6255149,North America,0,6.6,0.0
167657,2925533,Frankfurt am Main,1,0.0,0.0
84969,3469034,Federative Republic of Brazil,1,0.0,0.0
656976,6255148,Europe,0,6.6,0.0
693883,1861060,Japan,1,0.0,0.0
594561,3686110,Republic of Colombia,1,6.6,2.0
234994,2077456,Commonwealth of Australia,1,6.6,2.0
206771,4736286,Texas,1,9.899999999999999,5.0
787862,933043,Southern,1,9.899999999999999,4.0
553755,4896861,Illinois,0,9.899999999999999,0.0
732325,294640,State of Israel,2,9.333809511662427,3.0
421061,1835841,Republic of Korea,1,0.0,0.0
335517,933043,Southern,1,9.899999999999999,3.0
554562,4887398,Chicago,1,0.0,0.0
626750,6255147,Asia,0,7.1,0.0
640582,1269743,Indore,1,9.899999999999999,5.0
717731,6058560,London,1,3.3,1.0
581241,390903,Hellenic Republic,1,3.3,1.0
457279,5815135,Washington,1,9.899999999999999,7.0
325959,4142224,Delaware,1,9.899999999999999,9.0
